Temps;Canal B
(ms);(V)

-150,40510756;0,00762963
-150,07742756;0,00762963
-149,74974756;0,00762963
-149,42206757;0,00762963
-149,09438757;0,00762963
-148,76670757;0,00762963
-148,43902757;0,00762963
-148,11134757;0,00762963
-147,78366758;0,00762963
-147,45598758;0,00762963
-147,12830758;0,00762963
-146,80062758;0,00762963
-146,47294758;0,00762963
-146,14526759;0,00762963
-145,81758759;0,00762963
-145,48990759;0,00762963
-145,16222759;0,00762963
-144,83454759;0,00762963
-144,50686760;0,00762963
-144,17918760;0,00762963
-143,85150760;0,00762963
-143,52382760;0,00762963
-143,19614760;0,00762963
-142,86846761;-0,03707999
-142,54078761;0,00762963
-142,21310761;0,00762963
-141,88542761;0,00762963
-141,55774761;0,00762963
